"tactic" "finances" "intelligence" "violence" "age"
"342" "Friend" 11.1122173532161 95.7160624425417 19.6137168444693 48.1153927416294
"343" "Family" 1.43792530572816 98.6559061492541 34.2874925816432 52.0905014952127
"344" "Friend" 3.73335400910334 96.8787251721276 14.5114360610023 40.9085993186518
"345" "Strangers" 6.06344307491848 94.382647306697 83.195021469146 43.6007207207718
"346" "Isolation" 3.58207098504535 97.4420111107716 80.7150226086378 45.9083446156585
"347" "Strangers" 3.52867740144359 99.491643426914 80.4301822092384 34.531898721172
"348" "Strangers" 2.41739495527701 97.5224246750881 59.0799943543971 31.9365112371825
"349" "Family" 0.907181054158801 99.0331381499968 39.6426076069474 53.7993184765838
"350" "Isolation" 0.890924397365431 96.9174514879202 47.1182991983369 43.1768842234916
"351" "Isolation" 0.684583495905691 97.9637330337723 73.6837375676259 54.4097349965603
"352" "Friend" 6.58761651448983 99.7975470115467 7.83214000985026 29.9406587342891
"353" "Isolation" 1.91179001768648 97.7557566066996 69.9422647012398 59.8113430700848
"354" "Strangers" 2.75061716425239 97.2864205276663 65.5015689553693 27.8725897352147
"355" "Friend" 2.01766860080109 95.0225037345633 21.7207350302488 40.3184573344672
"356" "Family" 2.68406722753709 99.3423559162228 31.5290320897475 44.9388203606316
"357" "Strangers" 7.3593799277506 95.8166045810218 88.7519471114501 37.1299051620593
"358" "Friend" 2.5971840192677 99.3176056375256 7.63846293557435 40.764932982676
"359" "Family" 2.0504941137541 96.23396930591 40.7593032345176 41.330423430894
"360" "Strangers" 3.96189559219406 93.9979660253125 71.7155288439244 36.1941519805479
"361" "Strangers" 2.19947402112248 98.2714417704849 88.4525044588372 57.0453561131282
"362" "Strangers" 0.0632699925860519 99.8405500565818 98.992209485732 41.1118074134958
"363" "Friend" 2.44269184739502 93.4132803069437 13.9258306240663 44.9871450145503
"364" "Strangers" 4.87941056479034 96.9094759662529 53.085673134774 25.5253097034099
"365" "Family" 0.336708255045196 97.2937339203152 16.8970043305308 49.6563198657664
"366" "Strangers" 2.40052814559868 94.5434525587969 65.0766774313524 42.1303952269756
"367" "Family" 0.780461199942174 96.4534300609944 6.68159129563719 54.6778553851081
"368" "Family" 0.716461191606702 99.9428321812214 6.6437496105209 61.0208743911232
"369" "Friend" 1.79028239877267 93.1437497081573 26.0990160517395 24.5464784143423
"370" "Family" 1.9128951664582 94.1339197655285 44.2825932754204 44.3067405737453
"371" "Isolation" 1.23131757139857 98.342328293448 63.6758902575821 46.0619665811285
"372" "Family" 0.457524931475405 94.5651727090304 30.3546891314909 36.6709622593674
"373" "Isolation" 1.6957035628822 96.1303915635695 98.0626021977514 57.0565461425203
"374" "Family" 1.69322602829158 99.956807211883 22.0433192327619 48.8738710219796
"375" "Family" 4.12564342206464 94.1793840688121 18.1692403741181 53.4287616250851
"376" "Isolation" 0.737631217378399 97.2268493189194 58.6226793238893 64.8887403003803
"377" "Friend" 4.32908425672459 96.3068954397021 15.3833471937105 35.4790230557701
"378" "Family" 1.58781672888678 96.8094199580506 14.3598637776449 51.0414171355731
"379" "Strangers" 0.277241179886473 96.1978490090128 68.1949679739773 36.7180649829842
"380" "Strangers" 4.52354342830004 98.0709701660244 76.5538251958787 36.8408531907852
"381" "Strangers" 4.32384272406422 95.3599076719587 52.646177704446 36.8696827056088
"382" "Family" 2.54047637552815 97.8582039371621 40.828622598201 57.149471446796
"383" "Friend" 3.64337790117528 98.489931639185 12.5281783752143 43.0688705265179
"384" "Strangers" 3.09209454186001 98.8563294872475 85.4909617220983 48.8944616989241
"385" "Friend" 8.80011482613206 98.1545829454292 34.0588716091588 41.1292294550375
"386" "Family" 2.42994210679955 99.2057548418347 0.536890048533678 64.864874421943
"387" "Friend" 6.71872245501284 97.6720000924435 37.1763978851959 32.544898529725
"388" "Family" 1.32433371205102 99.0145290856816 32.5575386174023 41.6039131275873
"389" "Strangers" 5.24753297460583 94.3045945897858 58.6490339133888 51.6666163895565
"390" "Strangers" 7.05948277696817 98.4073229371177 96.765019139275 32.5515573207504
"391" "Isolation" 0.435061603108766 98.5876037837486 80.0302219809964 38.5499496065604
"392" "Friend" 4.01713652764427 97.0522933524638 1.77072465885431 38.1806827814564
"393" "Strangers" 1.60696880800337 99.2824042678179 85.9541663201526 38.1406576727732
"394" "Isolation" 0.421556566222364 97.687780383172 54.1782828979194 42.8427852726378
"395" "Strangers" 1.55901762722236 97.0032201241032 87.5407046172768 18.0919108732027
"396" "Strangers" 0.377110821941127 98.4281507154747 68.420204333961 44.3028832553502
"397" "Friend" 5.10950882349672 98.1609353505041 4.98416700866073 42.5044375896732
"398" "Isolation" 1.485154795056 98.8318065232079 58.9727113954723 47.6633438085493
"399" "Friend" 2.8559555323138 98.3718227399019 37.9639368969947 35.4423223275049
"400" "Isolation" 1.63275411943874 96.3376613671762 53.0519868945703 47.8808921231663
"401" "Isolation" 4.12248832367972 94.5557022251556 74.4880388956517 58.4145300154945
"402" "Family" 0.735532257397545 97.1552159923809 35.5344779789448 37.0822521414585
"403" "Family" 1.24202263308456 97.1590164144995 22.4569187499583 51.8059733705695
"404" "Isolation" 1.82178323045492 95.1255061947826 78.8937272038311 51.4280968840092
"405" "Friend" 0.464724375834609 98.3662136888739 6.33804879616946 26.2857290523373
"406" "Strangers" 4.47643659246192 99.2079259573442 76.226375089027 50.920776634317
"407" "Friend" 1.76889269730468 93.4898839508013 36.8398222140968 37.0544537906782
"408" "Friend" 9.51088792021057 94.305459635213 19.0301283495501 44.4842025086048
"409" "Family" 1.81043246813273 99.8171227949664 24.351742118597 53.8192230799239
"410" "Friend" 0.517680826716225 99.5610044329789 16.6012874804437 35.2365833963108
"411" "Isolation" 1.69595685869418 91.7031649587527 86.5561220562086 48.0064023311676
"412" "Family" 1.23310073447977 97.0943928059417 29.8200751421973 34.8891320766951
"413" "Strangers" 7.96108593604147 96.4772321744766 97.5122780306265 48.1545587504723
"414" "Family" 2.86929613281446 98.5263222082412 15.1702552335337 44.4198389000659
"415" "Family" 1.79476545448696 98.2340109693589 44.9992164969444 54.5223648513327
"416" "Strangers" 2.17200814583394 99.8483017550042 73.0020105140284 41.1722835350805
"417" "Strangers" 1.90849484367981 97.3941537613303 68.502935837023 39.2294142380071
"418" "Strangers" 0.74049669158188 97.3016158582231 91.4597653783858 36.7217620821908
"419" "Isolation" 4.31827486335632 97.5836160293721 75.6133914226666 59.0543774331903
"420" "Friend" 11.187863888445 99.6180760458984 18.1447578128427 55.0433921655025
"421" "Isolation" 1.14924762750225 99.0479036237118 97.23426529672 54.0144584626725
"422" "Strangers" 2.72266738795121 95.8434130585421 92.7240862278268 45.2828440321155
"423" "Isolation" 6.77409776309154 96.657837640972 57.7331000939012 71.5064806513207
"424" "Isolation" 1.19364112052377 97.8159627848048 70.9077463718131 40.4604905015781
"425" "Family" 1.15892783064798 99.30227767279 31.0294976457953 50.8765317383413
"426" "Strangers" 1.70991150695931 97.2778451301913 73.9568165736273 41.1481511922758
"427" "Isolation" 1.2653740697194 99.3810829779899 87.8503687446937 51.2559423783384
"428" "Friend" 3.84027289869136 92.6555025431668 30.5786944460124 32.2800850380361
"429" "Friend" 5.6163748445243 95.3833291335809 41.8778539868072 37.7070627426532
"430" "Strangers" 9.9133448671664 94.9343464609056 77.228651707992 56.5862564126704
"431" "Family" 2.46496296370201 99.8790698169102 28.3266863087192 45.4327063316945
"432" "Friend" 6.29393139427715 96.0528446802969 27.0518152741715 42.0696592943843
"433" "Friend" 5.72696059532147 97.6751354490542 32.6300920452923 47.2318943286707
"434" "Strangers" 6.34255035501744 99.8754357414057 80.2082478767261 55.2213554833192
"435" "Friend" 1.38295355309795 96.2247195418995 25.0630973372608 36.1535480656212
"436" "Friend" 1.77861372188746 96.3054303595817 53.8172245258465 30.0658914240465
"437" "Friend" 2.31343786078254 96.3843741234048 26.7037106212229 36.872328817735
"438" "Family" 1.76889267582069 99.2893574814045 28.3576598856598 28.3838600297646
"439" "Friend" 2.71123890736487 99.5060010881711 51.2853859690949 44.3084773952496
"440" "Strangers" 1.16769017347413 97.2530338096748 95.2965502860025 30.773258255922
"441" "Strangers" 5.19748836992204 98.7634677479956 44.3876636447385 28.9747187898321
"442" "Family" 2.8168537403287 96.8469431399384 36.3153998507187 46.25331423168
"443" "Friend" 6.16544342080827 98.1932000507728 19.6634156629443 51.1240471050603
"444" "Friend" 6.67157451012924 96.806841221086 28.9717839099467 44.7922579542085
"445" "Strangers" 2.50534912999777 99.6426362055006 67.3844128847122 43.7915186860131
"446" "Isolation" 4.62176459788095 95.3447023539945 48.1329740490764 64.6965663171095
"447" "Family" 0.524911489718942 99.6047862265382 44.5038785925135 36.7299428667115
"448" "Isolation" 2.50047570634429 96.7917789668743 52.7262142859399 59.2252082983947
"449" "Strangers" 3.78711584969094 98.6324183285164 59.4617770286277 35.7080026198231
"450" "Isolation" 0.903790348008475 94.7760112630227 56.7616808926687 39.5766007704157
"451" "Family" 0.565112252420455 94.4635274006082 50.6782307755202 38.4131515670121
"452" "Family" 2.81791885832536 98.8016730742299 45.0546151027083 50.7645547079239
"453" "Isolation" 1.56352838111151 94.1361848582792 60.5560219381005 55.7775082542279
"454" "Family" 2.41902271073924 98.8897030912302 2.00788525398821 60.2427633327726
"455" "Friend" 9.82377819013304 97.6715463411506 13.5771352099255 54.2083851136545
"456" "Family" 1.10846930523624 98.9551472675937 34.5110191963613 48.3401817796735
"457" "Isolation" 1.89070902755797 98.5267131376939 70.6102452939376 57.847027443088
"458" "Strangers" 4.72812956467858 93.982331435941 82.0073034614325 35.4349859721014
"459" "Strangers" 1.67513109901672 98.28149081072 67.5795120652765 34.293970388106
"460" "Friend" 3.4343751848364 95.3715189358615 20.0887089362368 49.52273727136
"461" "Strangers" 3.69019681214589 96.0109827568098 84.7350124735385 53.256805481542
"462" "Family" 0.758121179647821 95.5808083966764 10.9620846109465 49.2309481278948
"463" "Friend" 1.13625695607832 97.5393710583687 25.4894285462797 34.7491023387349
"464" "Friend" 1.06713674170062 96.4614475828038 0.36424701102078 35.214060273658
"465" "Friend" 1.41799303468763 97.3290083841238 42.1365963062271 45.806232437119
"466" "Strangers" 4.35369025347257 96.3876215418884 75.0217860098928 45.137568636082
"467" "Family" 1.99115105693202 95.981224690756 17.5608207238838 55.2621663753615
"468" "Strangers" 7.916629596107 98.4787045494223 70.2520604943857 48.081449982151
"469" "Family" 1.07278766242745 97.3723766656126 47.749655181542 49.7267375047469
"470" "Family" 4.78103193794903 99.3006198254292 46.687836269848 49.9821563279487
"471" "Isolation" 0.685459293884378 98.2980241742734 84.9027314223349 51.3939297895667
"472" "Family" 0.0541148661376513 92.6853120717728 21.6354056028649 46.586877976738
"473" "Isolation" 1.88320932370199 96.6766842567129 61.8503862991929 52.069093190776
"474" "Family" 0.766032101956106 99.4785904162166 36.0227546421811 50.3510076258093
"475" "Family" 3.51118515040755 99.7898794894248 0.13426358345896 46.4179986303674
"476" "Strangers" 1.39034575899784 96.9181624718661 70.1666559558362 17.0999536154706
"477" "Isolation" 1.26365070289228 93.8500447287056 67.0898399548605 39.0894823809226
"478" "Friend" 2.0815169195434 94.2196050636226 31.3080232124776 37.1844212881638
"479" "Isolation" 0.358989535937835 92.9567207403414 78.9200078928843 43.6797989030885
"480" "Family" 3.59844105155122 97.6026698109225 23.7275278195739 39.135664053186
"481" "Isolation" 2.29905374455688 97.6822895270555 53.8090226007625 52.4718574521969
"482" "Family" 1.89728037768688 99.5118913660645 22.2598436521366 59.6611617747311
"483" "Family" 3.62532275776244 95.6666449899638 50.0774183077738 57.1373549858206
"484" "Friend" 8.16868673988652 94.1531579353637 56.642231438309 30.0815989753106
"485" "Strangers" 3.85715521356463 95.057155979535 78.2323921564966 32.0326010802249
"486" "Strangers" 1.05817565302971 97.6196289839731 50.8283826056868 46.5533360710826
"487" "Strangers" 3.89202801095287 99.5674072896581 81.0175945749506 55.3560096874842
"488" "Strangers" 0.439566234291515 98.0760496991318 69.3083747290075 40.5991293023593
"489" "Strangers" 2.5041263182653 92.8824478548789 90.1611057808623 45.6560809367077
"490" "Strangers" 4.00793576834115 97.7481152761652 94.4721514359117 38.4746870505065
"491" "Isolation" 0.592121979580019 97.8677037847483 56.6953707719222 43.2512310053617
"492" "Strangers" 5.2776019959556 97.8291596306381 74.2399427341297 37.7904582701812
"493" "Isolation" 1.48911350917104 98.8961838855148 90.5630683293566 64.0271954661148
"494" "Strangers" 5.82368653026451 95.7126405229598 73.4596085734665 31.2115076425289
"495" "Family" 1.27201418981053 98.8600602078938 15.4208263382316 33.7863176808764
"496" "Family" 1.43559971863175 99.0152729256473 17.8275569109246 48.6322815944474
"497" "Family" 0.186558242261852 97.9602403455781 8.48125040065497 52.281099484226
"498" "Family" 2.31486204849796 98.4613406240243 0.138543103821576 44.6247952088544
"499" "Friend" 3.30224513824832 95.7222620097108 37.9211916588247 51.8692418764166
"500" "Isolation" 0.616974345318256 98.8603037850663 90.4984316322953 44.1174493172148
"501" "Friend" 9.43502158151155 96.2596423916773 6.52031220961362 58.9893305980025
"502" "Family" 1.0532001906575 97.6814790970403 5.83743753377348 45.0182749883164
"503" "Isolation" 5.09234557109951 99.9144708173378 89.6130539942533 46.6864635398018
"504" "Friend" 4.95374856922633 96.4043942974143 20.5339374719188 36.0009631350309
"505" "Friend" 0.831168403094787 95.9753420077428 20.0470632407814 21.6586232889514
"506" "Strangers" 6.42639644822057 93.4237472376908 66.4653880521655 36.7457337671281
"507" "Isolation" 1.23431461423603 96.3928024750999 57.3265524348244 34.3209490798068
"508" "Isolation" 0.757495202863629 97.0440710773285 76.323802350089 45.2485633458375
"509" "Friend" 5.0090225393022 91.6949545155266 34.8134386586025 52.0733311418777
"510" "Strangers" 6.14448756704878 93.1096164339478 63.2681181654334 52.7274669416696
"511" "Family" 3.33686876640244 98.2411873114866 14.6502784918994 60.6374286310862
"512" "Isolation" 1.48474195116444 94.7086465929438 83.8662641122937 50.6820618212603
"513" "Strangers" 2.60188920703129 99.2000461953451 85.0887928390875 40.3831535151584
"514" "Strangers" 3.47084350740337 99.2172443527743 72.5887714652345 33.0194925314729
"515" "Strangers" 8.61802259198031 99.1093094774572 86.8792470311746 36.5016255141126
"516" "Strangers" 4.61856281448548 98.5157755944096 83.9202388422564 40.3226770686743
"517" "Strangers" 12.6389762296951 95.5095500579046 57.6688131783158 47.65640883283
"518" "Isolation" 2.72793987819752 99.3432222801798 93.5316110961139 56.429632869318
"519" "Isolation" 0.739648778244789 93.298349953143 59.8564780084416 34.7158019963909
"520" "Family" 0.896567270142631 98.0444863075682 19.2270088940859 49.6413238788561
"521" "Isolation" 3.89102586565048 98.4705568079474 98.4855800168589 61.5546241469888
"522" "Isolation" 0.430922974963044 98.9486483146283 96.2062291568145 41.3543631508942
"523" "Friend" 0.905701548438219 93.5627624281304 30.6747112888843 30.9751385740662
"524" "Family" 2.45218481008653 99.3055442042012 23.4338512644172 70.2011634450263
"525" "Family" 2.51547096600423 98.4331436911363 6.70892619527876 46.9045214181663
"526" "Isolation" 2.07329066497565 99.243819798395 76.9511187681928 45.5422825782029
"527" "Family" 1.73719243642905 93.6682251370641 40.2442291378975 47.5114932575253
"528" "Friend" 2.28104990681404 94.7145373707284 0.395645829848945 40.3404493222462
"529" "Family" 0.0684374899114956 97.3756011912204 15.6892172992229 50.96771792184
"530" "Family" 5.11740935469209 99.4219270592398 11.7863427614793 48.9875837056971
"531" "Strangers" 0.229977402536015 95.5872115799933 77.5208811974153 36.5097630056829
"532" "Strangers" 1.10718451411286 97.5153628041099 58.6325667332858 38.5632603101084
"533" "Isolation" 3.15525861141629 89.9577105427825 89.5619729300961 44.8566613520137
"534" "Strangers" 3.71640445327042 96.7820628833826 75.1578138209879 40.3859025551755
"535" "Family" 2.35971148998006 99.7965429521313 53.9259529905394 49.0749128447003
"536" "Friend" 3.84052728148691 99.3019276570788 31.8419130286202 44.6689394404706
"537" "Friend" 0.807019235319654 92.8386014458598 19.7980041382834 31.912915163473
"538" "Family" 1.82485044352304 98.7082314169994 37.0936622843146 62.4500557758091
"539" "Strangers" 5.57870821009441 94.492443698966 61.7978315334767 32.8084534463121
"540" "Isolation" 2.81828188413416 96.7247266183888 92.3614575294778 58.3915738364899
"541" "Isolation" 2.67902003751077 95.6567798977447 66.0820042248815 62.2163123594818
"542" "Strangers" 0.744033513222655 97.9670540280295 94.5469055790454 23.2190203639189
"543" "Family" 2.61899951431281 99.8307162911803 12.9753123270348 46.13582556253
"544" "Strangers" 5.14475029184722 98.5568481694104 59.4339241273701 33.1676243535199
"545" "Friend" 0.77455390591918 98.8897875965474 47.1494084456936 28.8599778442796
"546" "Strangers" 5.35333805978088 99.4419453392863 93.7610015971586 49.7650766934213
"547" "Family" 2.80015795213711 99.0411610489031 0.363387353718281 51.3143957501159
"548" "Family" 1.20472405315683 97.2801563205059 8.46570446155965 59.2832055125372
"549" "Isolation" 0.843958075106063 95.2593473047669 86.1840339377522 44.8829653632018
"550" "Family" 1.20628910486474 98.9155219022535 51.7589610302821 49.8277854248073
"551" "Isolation" 4.12539095884688 99.7622676527304 88.824345706962 53.4723889296252
"552" "Family" 0.537672344316894 99.1161035885851 15.5297457473353 46.998617631843
"553" "Family" 0.100364954718045 94.3926111723963 12.7968297805637 58.358409355888
"554" "Friend" 1.22555442071007 95.8835216293859 28.5309931263328 40.6504901217362
"555" "Family" 1.69659536985166 97.3138563454433 20.0295690447092 42.6954084910085
"556" "Friend" 3.53029031764521 88.7362760337058 19.0354340244085 51.5723421463232
"557" "Family" 3.04642565661657 99.7363482962867 27.6466149371117 55.3949809566616
"558" "Strangers" 3.02427988372892 98.121492921851 99.3925295537338 32.8807382896493
"559" "Friend" 7.97373170292525 99.1350167450877 20.7809136249125 55.8138851186877
"560" "Strangers" 9.30236439831917 98.8212569433949 95.9366849623621 32.9651015689332
"561" "Isolation" 0.585335858174831 95.6114963119581 64.9866572348401 47.3273346943249
"562" "Strangers" 4.66833166011263 98.1027423674693 65.4351257253438 34.3284108618803
"563" "Friend" 0.97093205525309 99.87727847114 33.4988697431982 31.1214770443398
"564" "Strangers" 3.51995525153938 96.1534670226809 69.0325027564541 49.9639505531593
"565" "Family" 4.21227504413773 96.2058397718577 35.6139043346047 37.6995667376319
"566" "Family" 3.78496727028257 95.2823773886473 49.2741697700694 38.9142112513145
"567" "Isolation" 4.42070552656203 99.3855862482568 57.87072123494 67.2322227888938
"568" "Strangers" 13.0662687590572 99.5765752999285 89.1650206875056 45.2292443913878
"569" "Family" 0.223860556140313 98.9551636599758 46.6992928180844 47.1871136548056
"570" "Isolation" 0.789853181057613 94.0080906631756 58.7209418881685 42.3077778997123
"571" "Family" 1.3569728891404 91.4605232364775 37.9604351008311 49.4666413270083
"572" "Family" 0.91511698650123 98.4114246202986 50.254647876136 40.0867587273723
"573" "Friend" 0.774501046133716 98.1901065710882 21.4081427780911 29.5262776021102
"574" "Family" 5.1627874708547 99.8539988506689 53.8346332032233 53.5905314151829
"575" "Isolation" 2.91341729556383 88.6540101491262 38.0512118572369 45.8063694846185
"576" "Isolation" 3.33179198263642 97.9157439190472 56.5276124048978 25.7645591861737
"577" "Friend" 0.945213442791023 96.1242389888696 12.2015175642446 43.2173237316797
"578" "Strangers" 3.05960793353501 92.8252236403706 68.3810028946027 45.9212960255466
"579" "Family" 4.88901073930473 99.222394108028 7.02851649839431 43.2550595802716
"580" "Friend" 3.53359926208974 98.4900056806249 40.2570964070037 44.4840176563257
"581" "Friend" 2.84980501474267 93.4266012959718 29.7033580718562 43.6436445449839
"582" "Isolation" 1.15309081512692 96.2760624557875 56.2256826320663 48.832482882162
"583" "Strangers" 2.21293117892552 99.5661302379755 54.2807384161279 46.4859106199045
"584" "Strangers" 3.89776615934353 99.2235953851221 96.296740649268 41.9844561171671
"585" "Isolation" 2.52905539954743 95.3910579326212 82.3998163919896 50.8296105349692
"586" "Strangers" 3.86744365393918 93.9039904064606 69.6113042067736 31.7014383948401
"587" "Strangers" 3.61031223231101 99.7832917173316 68.1676884647459 42.9325953325805
"588" "Isolation" 1.32185542221134 85.7510800681421 62.8341927658767 42.0132680363503
"589" "Strangers" 4.00553655916623 97.0282571508527 91.5187837788835 34.4496846919936
"590" "Isolation" 2.62188767323183 94.5411686160662 81.0563139850274 58.8341332751568
"591" "Isolation" 1.14038265219164 98.927242379105 70.0725085567683 50.0079837141051
"592" "Isolation" 0.447932830390901 98.8514059637409 85.2577097946778 53.2603304476174
"593" "Family" 0.915546767896946 99.0413761578701 12.032333877869 54.2997076262825
"594" "Strangers" 1.82302414542867 98.0096969455216 85.2708309423178 29.7756818992037
"595" "Isolation" 0.864204795975695 99.7676102839938 82.5308933621272 41.8952682781068
"596" "Strangers" 2.45826321075125 96.6309404484317 78.2913163071498 57.1599930681116
"597" "Isolation" 1.29634201165527 97.8072248177728 76.4879469294101 52.1077987630225
"598" "Family" 0.66284317709067 98.8693599638571 19.9274596525356 46.6891253697411
"599" "Friend" 0.345408846322054 96.7518196716342 33.3199699176475 41.0700700318434
"600" "Family" 3.13149714412274 93.4228979567043 12.0458703255281 42.0650110620759
"601" "Friend" 2.36308572252538 97.9067552861002 5.40584169793874 33.6602314265432
"602" "Family" 1.57113738673265 90.1415800074702 37.388708582148 46.7021765242295
"603" "Family" 3.49569304439985 97.7471647535543 9.62673369795084 28.5350833496401
"604" "Isolation" 0.495875524831392 87.3636756533054 62.4100483721122 48.1660039004038
"605" "Strangers" 0.996201031099479 95.783075850464 98.1909471098334 32.6806317831634
"606" "Friend" 7.0718626841199 95.4722315241343 14.7684099385515 47.1214628830887
"607" "Family" 0.625848746015865 98.1735157399464 2.0455040037632 49.9112581906758
"608" "Isolation" 7.17441296828038 98.2151447213274 75.6298842839897 52.7061233813243
"609" "Isolation" 2.07702910894615 95.969865901327 92.4666363978758 52.3887562937279
"610" "Isolation" 1.055327773557 99.3675374289607 86.8939665379003 47.2049901206407
"611" "Isolation" 1.62219469677641 99.1603182673153 88.1490972824395 39.3003052653574
"612" "Isolation" 0.746026197018032 97.7774845127933 54.7444769181311 48.7072061867916
"613" "Strangers" 4.06509038282053 98.2303831020703 67.3553386703134 31.6623486242182
"614" "Isolation" 0.870417700499708 93.0629342257513 79.8825311707333 45.1324726975968
"615" "Strangers" 3.24364556472934 93.8090341380148 61.0621427651495 25.2632660992037
"616" "Family" 1.48817018828252 96.8765036389998 13.0769480019808 51.5386537522871
"617" "Isolation" 1.3127863024943 96.9279701452856 98.1230430072173 59.1328740447254
"618" "Strangers" 3.00895996974715 98.8018146653182 88.6931447545066 46.2004392552352
"619" "Friend" 7.27807021726206 98.994375178248 2.87287933751941 53.4174735570746
"620" "Friend" 3.00442184384693 96.8444372730169 22.1190543612465 46.9276222261843
"621" "Strangers" 5.24230811562314 98.9564271914535 97.623009281233 52.3071613797846
"622" "Isolation" 3.73987449213384 99.7985045362847 64.2906769644469 53.3048053126959
"623" "Isolation" 3.83138776383761 98.2472225350557 60.1149922935292 41.0639653907675
"624" "Isolation" 2.59849857173998 99.1829034914431 78.3166490960866 51.3436847181747
"625" "Family" 3.77913805602947 99.8403297045054 32.0286351954564 62.727798969601
"626" "Family" 0.930252280435604 95.2969607324957 17.0196421211585 46.0215460672401
"627" "Strangers" 4.64317667191254 99.6166622647624 64.5952302031219 42.7873006235054
"628" "Isolation" 4.85185969009146 99.7276950303208 55.2785754436627 50.7186506804939
"629" "Family" 2.06748022779841 94.2903995704738 7.89267909713089 57.2271692937088
"630" "Family" 2.12843665986345 96.3962558609498 1.52627334464341 48.9928646135364
"631" "Family" 2.17025250104488 96.2042912968415 0.242776493541896 37.5366648356425
"632" "Strangers" 9.10467628855906 96.25849069956 80.7637579739094 48.1395559589886
"633" "Isolation" 0.069275005024545 98.6336273880873 96.0042196325958 42.6181074735255
"634" "Strangers" 7.98951024632738 99.5393215022457 59.3791627325118 24.4527277259407
"635" "Family" 1.34874082550426 97.2474465745451 25.7201372180134 40.7433884398185
"636" "Friend" 7.81239695632604 97.1090047036214 44.9981238227338 34.125934728098
"637" "Isolation" 2.35412496016199 95.5394728214097 81.4334825379774 44.070103740693
"638" "Friend" 2.22587218399262 99.9100345712476 3.39003712870181 32.6951604122126
"639" "Friend" 3.2213293901231 97.6159646448576 2.41164020262659 40.6761390441
"640" "Family" 1.00344711740662 98.953955861732 31.2719804700464 52.3366125828081
"641" "Isolation" 1.88328340244337 99.280126054501 59.2928257072344 65.6730919137835
"642" "Friend" 4.60108151706776 94.6600165363744 46.3000453775749 43.2441951581489
"643" "Strangers" 4.17240413154936 98.6494048043338 97.726843925193 37.3803709331531
"644" "Family" 0.170463210439182 99.0091398345107 20.2034210087731 53.2868860721413
"645" "Isolation" 1.23592211424816 91.3055425985697 71.501208958216 38.0561477080029
"646" "Family" 1.6721927602789 93.9607858841741 49.2275778669864 45.6673310046428
"647" "Friend" 4.25885128865645 99.894984285794 21.8557357555255 35.4908913790045
"648" "Isolation" 2.64939157517473 93.9901927845174 54.5299702091143 49.3460369519681
"649" "Isolation" 2.29231874998141 98.4374970076453 77.6557974284515 55.7269509735146
"650" "Strangers" 4.33949178215642 90.2096968244625 77.7057499857619 38.2122544516374
"651" "Strangers" 6.08594152301399 95.5944034305947 96.1826561484486 52.6824770058979
"652" "Strangers" 6.74991938612009 96.4640291647721 57.8650512965396 53.9080894342471
"653" "Family" 4.73934115024111 95.6224109217354 38.6268047615886 61.9489485423293
"654" "Family" 1.73877056473508 93.1310870151233 46.2027605623007 44.6210672267433
"655" "Family" 0.367446836641583 94.5455487842537 12.7618191763759 65.0421294383721
"656" "Strangers" 5.28211172388899 97.6852712212534 63.8195659499615 45.6370123835843
"657" "Strangers" 2.7351580780065 99.3597226728545 96.7869326472282 38.2750736005932
"658" "Family" 0.791759469457627 93.5679951289308 21.5392680605873 47.7070921888921
"659" "Strangers" 4.64078166583243 98.7391143856167 93.4030552394688 32.129835327183
"660" "Friend" 2.497942205924 99.1294537815121 12.5982569064945 46.6475485261703
"661" "Family" 1.09449170951324 95.9965949375656 21.2578047532588 46.2650961287733
"662" "Strangers" 5.09790695943857 99.8382117058837 89.2256505554542 55.6338523960952
"663" "Isolation" 2.26293229782003 99.8917793162239 78.959183418192 61.844978110416
"664" "Friend" 3.39337808860458 97.8524009034996 53.6855581449345 48.1162719445034
"665" "Strangers" 5.22828525106263 98.3183149968734 80.8493996039033 47.3343521580097
"666" "Strangers" 4.38283431360856 99.924581886665 62.3310698894784 37.5556920356799
"667" "Friend" 8.08522009915708 93.9567058493326 62.495124945417 42.4474011801209
"668" "Friend" 5.36616638314189 93.6349296933672 8.96650166250765 33.6393920400036
"669" "Strangers" 1.42591810232473 96.9662800813942 67.6923762308434 45.7700931051076
"670" "Strangers" 4.2522918320442 97.1858319017877 71.3204380823299 47.7764273974807
"671" "Isolation" 6.4574936994967 99.3693719623446 47.3112280247733 52.2071428510016
"672" "Family" 0.166741869342422 99.7370532874241 23.5953214578331 42.4792172356749
"673" "Friend" 4.04731257371407 97.9296883384887 9.69656244851649 25.2679023487351
"674" "Isolation" 1.66356399751591 99.9539444377206 89.3865471705794 37.0506586142655
"675" "Family" 0.741254642040232 97.9410908767928 31.7893978906795 48.5859961529823
"676" "Isolation" 1.26484887977848 91.9570715258651 69.9901738669723 45.5783478086062
"677" "Isolation" 3.19177747042583 86.0030050972779 63.5415386408567 40.7087960739271
"678" "Friend" 4.67230629964664 97.7464684467374 3.24559868313372 39.1079570413356
"679" "Family" 3.82180879692756 95.72456070085 30.0562175223604 50.9273233175162
"680" "Strangers" 2.22156677156301 94.1369436052306 69.3945264909416 18.4889176919168
"681" "Friend" 5.6228037457286 97.6025635427614 24.6959536103532 29.1211746340901
"682" "Family" 2.86499110148846 97.9501516549609 17.7882518619299 55.7314742630018
